# Constructed from biom file
#OTU ID	A2511	J2515	taxonomy
1f9d97b07aa566b3b35536b0e7302bb0	40.0	61.0	Archaea; Euryarchaeota; Thermoplasmata; Marine Group II; ; ; 
de735618dfe6fac7a2661b26df096b02	32.0	29.0	Archaea; Thaumarchaeota; Nitrososphaeria; Nitrosopumilales; Nitrosopumilaceae; Candidatus Nitrosopelagicus; uncultured archaeon
9051baf54c36a424c82de4f1f261b939	0.0	44.0	Bacteria; Bacteroidetes; Bacteroidia; Flavobacteriales; Cryomorphaceae; uncultured; 
b1049511f8b1d780b24222d89e86d4c2	14.0	0.0	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria Incertae Sedis; Unknown Family; uncultured bacterium; uncultured bacterium
3ec1bfa57d6677b243f903bbd3a9e13d	7.0	0.0	Bacteria; Proteobacteria; Deltaproteobacteria; Myxococcales; Myxococcaceae; Myxococcus; 
3766345c1716aec608d8b2307bc9d263	0.0	9.0	Bacteria; Bacteroidetes; Bacteroidia; Flavobacteriales; NS9 marine group; uncultured marine bacterium; uncultured marine bacterium
6d31668512483c6640ec6e4c7030e129	0.0	5.0	Bacteria; Planctomycetes; Phycisphaerae; Phycisphaerales; Phycisphaeraceae; JL-ETNP-F27; uncultured bacterium
9541c0e1adb8e9f3042b6ef0090c9551	4.0	0.0	Bacteria; Bacteroidetes; Bacteroidia; Chitinophagales; Chitinophagaceae; uncultured; Chitinophagaceae bacterium BLB-2F4-1
e750785f4ec0290b5b57ccbb9f86296c	0.0	7.0	Bacteria; Bacteroidetes; Bacteroidia; Flavobacteriales; Crocinitomicaceae; uncultured; uncultured Bacteroidetes/Chlorobi group bacterium
2501dae37a88430b9f43bd54b3f7e386	0.0	10.0	Bacteria; Proteobacteria; Gammaproteobacteria; Cellvibrionales; Cellvibrionaceae; Cellvibrio; uncultured bacterium
cc9c508989b2ef154139555faf273826	0.0	31.0	Bacteria; Proteobacteria; Deltaproteobacteria; SAR324 clade(Marine group B); ; ; 
e42e54374ced0e0901b3492bf7e26fd9	27.0	0.0	Bacteria; Proteobacteria; Gammaproteobacteria; Oceanospirillales; Saccharospirillaceae; Oleispira; 
dbbfb08d15f48f9778d531b1cc56b930	7.0	0.0	Bacteria; Proteobacteria; Deltaproteobacteria; Bradymonadales; uncultured delta proteobacterium; uncultured delta proteobacterium; uncultured delta proteobacterium
5b183a14ae2252da51a03097e28e284d	32.0	30.0	Bacteria; Proteobacteria; Gammaproteobacteria; HOC36; uncultured marine bacterium; uncultured marine bacterium; uncultured marine bacterium
caefa59530fe3e2f4eff1d86552659c6	6.0	8.0	Bacteria; Proteobacteria; Deltaproteobacteria; Bradymonadales; uncultured delta proteobacterium; uncultured delta proteobacterium; uncultured delta proteobacterium
086db9a32dfeb701e45e20cc30a6492a	2176.0	5523.0	Bacteria; Proteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; ; 
4a7917b3378629cb23794df893b350a2	0.0	33.0	Bacteria; Bacteroidetes; Bacteroidia; Flavobacteriales; NS9 marine group; uncultured Flavobacterium sp.; uncultured Flavobacterium sp.
46edd9a681a1c394007859666f76d477	70.0	195.0	Bacteria; Proteobacteria; Gammaproteobacteria; Xanthomonadales; Rhodanobacteraceae; Luteibacter; 
01b90d81fd795d483309ec67acf917a5	4.0	17.0	Bacteria; ; ; ; ; ; 
82470d9ab679d28b17deac8d09d74025	23.0	21.0	Archaea; Thaumarchaeota; Nitrososphaeria; Nitrosopumilales; Nitrosopumilaceae; Candidatus Nitrosopelagicus; uncultured marine archaeon
daf30703461441996a5931a4858fc53e	8.0	0.0	Bacteria; Proteobacteria; Gammaproteobacteria; Oceanospirillales; Halomonadaceae; Salinicola; 
245b3e700f62405c3ccb8ec617a2409a	7.0	0.0	Bacteria; Actinobacteria; Actinobacteria; Corynebacteriales; Mycobacteriaceae; Mycobacterium; 
cb3c9bae5656749dca9068e16c962c66	12.0	0.0	Bacteria; Proteobacteria; Gammaproteobacteria; SAR86 clade; ; ; 
c5e09db0eecbf5db9483cf3278206a7e	73.0	116.0	Bacteria; Bacteroidetes; Bacteroidia; Flavobacteriales; Flavobacteriaceae; Ulvibacter; uncultured marine bacterium
43207165d765bdd6edde112306fdca3a	1446.0	1984.0	Bacteria; Bacteroidetes; Bacteroidia; Flavobacteriales; Flavobacteriaceae; uncultured; 
7a8972b393ef87a29afeb221f90254d3	86.0	252.0	Bacteria; Proteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; ; 
27987e4c312a835743bd892d0ee6cfd0	72.0	90.0	Bacteria; Bacteroidetes; Bacteroidia; Flavobacteriales; Flavobacteriaceae; NS5 marine group; 
236b2a6d36cfefc5ec60e078d6f2082f	0.0	8.0	Archaea; Thaumarchaeota; Nitrososphaeria; Nitrosopumilales; Nitrosopumilaceae; Candidatus Nitrosopelagicus; uncultured marine archaeon
70012c773d69336cf78d650e26c2236e	0.0	21.0	Bacteria; Marinimicrobia (SAR406 clade); Marinimicrobia bacterium SCGC AAA160-I06; Marinimicrobia bacterium SCGC AAA160-I06; Marinimicrobia bacterium SCGC AAA160-I06; Marinimicrobia bacterium SCGC AAA160-I06; Marinimicrobia bacterium SCGC AAA160-I06
0b19e68de77f7e3e7818efede8850ce7	0.0	9.0	Bacteria; Bacteroidetes; Bacteroidia; Flavobacteriales; Flavobacteriaceae; uncultured; uncultured Lutibacter sp.
cf2752910266aa9986d441f815389f2c	21.0	69.0	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Psychromonadaceae; Psychromonas; 
54fd06bbf572d2ede42a9f540a50bb64	0.0	10.0	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Moritellaceae; Moritella; 
6141f9a86a1069aeb0d88459f438c089	0.0	6.0	Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Bacteroidetes BD2-2; ; 
f07742b99196a9dd9416e1deba413b7c	105.0	96.0	Bacteria; Proteobacteria; Alphaproteobacteria; Parvibaculales; OCS116 clade; ; 
df2b103a67a63e63aa96c7878a7bf5b6	9.0	0.0	Bacteria; Proteobacteria; Alphaproteobacteria; Azospirillales; Azospirillaceae; Azospirillum; 
39263d3ed0ca942b77e8482f9cee7fcd	35.0	12.0	Bacteria; Proteobacteria; Gammaproteobacteria; Ectothiorhodospirales; Ectothiorhodospiraceae; uncultured; uncultured marine bacterium
9485b25a0c921cb845dc9c4142ae4a0f	0.0	7.0	Bacteria; Firmicutes; Clostridia; Clostridiales; Family XI; Parvimonas; 
4cc9cc33ceaf865205d249986638b014	6.0	19.0	Bacteria; Proteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; ; 
ba3f7ff855a5a4761432db829b538697	19.0	0.0	Bacteria; Proteobacteria; Gammaproteobacteria; Oceanospirillales; Alcanivoracaceae; Alcanivorax; uncultured Alcanivorax sp.
6fb33b8e46d65bc512cc109ced8963c3	13.0	12.0	Bacteria; Proteobacteria; Gammaproteobacteria; ; ; ; 
6c02530662cdbde9dd670689ae32818d	0.0	8.0	Bacteria; Bacteroidetes; Bacteroidia; Flavobacteriales; Cryomorphaceae; uncultured; uncultured bacterium
c130baecd35f08a8f79bdfbdc0abb6c0	28.0	21.0	Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Rhizobiaceae; Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium; 
3179789dd5bc82ead4c4d25f9b405e08	120.0	197.0	Bacteria; Bacteroidetes; Bacteroidia; Flavobacteriales; Flavobacteriaceae; uncultured; uncultured deep-sea bacterium
43bf2e05902a9f38eb400647f5b1e0a0	0.0	58.0	Bacteria; Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Vibrio; 
d232a23c0b971522d9095856d838dfb6	6.0	0.0	Bacteria; Bacteroidetes; Bacteroidia; Cytophagales; Spirosomaceae; Spirosoma; 
2545e6e92fe5e577798394b665fb9055	0.0	25.0	Bacteria; Actinobacteria; Thermoleophilia; Solirubrobacterales; 67-14; metagenome; metagenome
ed612e1033e3f2631d8d1108ac4ef4e4	12.0	11.0	Bacteria; Bacteroidetes; Bacteroidia; Flavobacteriales; NS7 marine group; uncultured organism; uncultured organism
915f7a29ec546d35160b170ee5e9c31c	83.0	550.0	Archaea; Euryarchaeota; Thermoplasmata; Marine Group II; ; ; 
f857c8729b7922d09eb2aa6a5202644f	3.0	7.0	Bacteria; Bacteroidetes; Bacteroidia; Flavobacteriales; NS9 marine group; uncultured Bacteroidetes bacterium; uncultured Bacteroidetes bacterium
f4fe94e3ed0df87afaf1df42f0b48d54	15.0	7.0	Bacteria; Proteobacteria; Deltaproteobacteria; SAR324 clade(Marine group B); uncultured bacterium HF0200_39L23; uncultured bacterium HF0200_39L23; uncultured bacterium HF0200_39L23
d829bee4984f82ffc2453212157caf96	17.0	0.0	Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Xanthobacteraceae; Bradyrhizobium; 
b38ca1200c885ccbb28bbe12079c2dc2	0.0	22.0	Bacteria; Bacteroidetes; Bacteroidia; Flavobacteriales; Crocinitomicaceae; Fluviicola; 
9115212cfd371d71d0b595531dcd78c3	16.0	116.0	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Psychromonadaceae; Psychromonas; 
d6efd2da2728fd74ded268122ee05036	18.0	50.0	Bacteria; Proteobacteria; Alphaproteobacteria; Sphingomonadales; Sphingomonadaceae; Sphingomonas; 
2a3464cbabfbd6d6c753a7fa1bf95202	10.0	40.0	Bacteria; Actinobacteria; Actinobacteria; Pseudonocardiales; Pseudonocardiaceae; Amycolatopsis; Amycolatopsis saalfeldensis
775225d70b3ba7cd64d29ac389305846	15.0	22.0	Bacteria; Proteobacteria; Alphaproteobacteria; Rhodospirillales; AEGEAN-169 marine group; uncultured alpha proteobacterium; uncultured alpha proteobacterium
283076d8fc0bc56af6b847bab7e6aa09	10.0	0.0	Bacteria; Actinobacteria; Acidimicrobiia; Microtrichales; Microtrichaceae; Sva0996 marine group; 
22b545cd4650317c5335dc492e3bf8cf	36.0	0.0	Bacteria; Proteobacteria; Alphaproteobacteria; Caulobacterales; Caulobacteraceae; Brevundimonas; 
8cebbeaa07c16425c0288860191ecccc	0.0	2.0	Bacteria; Proteobacteria; Gammaproteobacteria; ; ; ; 
7ff01908e1d8d187672c7dbc4ecdd0ec	119.0	92.0	Archaea; Euryarchaeota; Thermoplasmata; Marine Group II; ; ; 
2145f217d0912812c475d6ffa64131d5	98.0	230.0	Bacteria; Proteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Planktomarina; 
c08fe22577d0025ef85c3783ef16228a	107.0	51.0	Bacteria; Actinobacteria; Acidimicrobiia; Microtrichales; Microtrichaceae; Sva0996 marine group; 
fe2714c37b698c510451acfefe5b2d42	0.0	39.0	Bacteria; Bacteroidetes; Bacteroidia; Flavobacteriales; Cryomorphaceae; ; 
cf3426a7a66bb5ddf18e0a44fbdb6a12	13.0	0.0	Bacteria; Bacteroidetes; Bacteroidia; Cytophagales; Cytophagaceae; Cytophaga; metagenome
c98f01664c8b5c71736c631c6fdb6c80	0.0	20.0	Bacteria; Proteobacteria; Gammaproteobacteria; Steroidobacterales; Woeseiaceae; Woeseia; uncultured marine microorganism
a38be80fcf8fa00120091d5ee5b94183	33.0	23.0	Bacteria; Chloroflexi; Dehalococcoidia; SAR202 clade; ; ; 
84cec816b1ff951af7b866347fc9ed47	173.0	204.0	Bacteria; Proteobacteria; Deltaproteobacteria; SAR324 clade(Marine group B); ; ; 
e3aca7c4636f2b48bd082b90f2b0de80	39.0	85.0	Bacteria; Proteobacteria; Deltaproteobacteria; Oligoflexales; 053A03-B-DI-P58; ; 
ce3c6e0bc851f0bf9365e075107dcacb	22.0	49.0	Bacteria; Proteobacteria; Deltaproteobacteria; Bdellovibrionales; Bdellovibrionaceae; OM27 clade; uncultured marine bacterium
78d4caa683937a0ef9ef35cac54f9a16	0.0	5.0	Bacteria; Proteobacteria; Gammaproteobacteria; Legionellales; Legionellaceae; uncultured; uncultured gamma proteobacterium
f970cc9765c2f6ce2e1b0df9af2fbce7	0.0	3.0	Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; ; ; 
61130b509f470ad6647d89fecd001fa7	220.0	54.0	Bacteria; Proteobacteria; Deltaproteobacteria; Bdellovibrionales; Bacteriovoracaceae; Peredibacter; uncultured Peredibacter sp.
49cee6ad9495d3cbb1779d5c5904b0da	5.0	9.0	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria Incertae Sedis; Unknown Family; uncultured marine bacterium; uncultured marine bacterium
e4d02c8b70efe0ca922f8a1d36263a4a	0.0	23.0	Bacteria; Bacteroidetes; Bacteroidia; Flavobacteriales; Flavobacteriaceae; NS4 marine group; uncultured Bacteroidetes bacterium
7daf6be22e70630b4e68097f415857ca	14.0	0.0	Bacteria; Proteobacteria; Deltaproteobacteria; Myxococcales; Polyangiaceae; Sorangium; uncultured bacterium
a64af2021f9cd91e3b168e7ca3469ca7	5.0	0.0	Bacteria; Verrucomicrobia; Verrucomicrobiae; Verrucomicrobiales; Verrucomicrobiaceae; uncultured; 
c30cad9fcfd8f81ab1ad5e4fd7791450	2.0	0.0	Bacteria; Bacteroidetes; Bacteroidia; Cytophagales; Cyclobacteriaceae; uncultured; uncultured Cytophaga sp.
53ed53e9fc62bca9afadb051a825929b	353.0	522.0	Bacteria; Bacteroidetes; Bacteroidia; Flavobacteriales; Flavobacteriaceae; NS4 marine group; 
a30697dd9e9f5f6cc44fac2a2869b6e4	0.0	15.0	Bacteria; Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Vibrio; 
63749f93fa752451b71632e68523bb95	0.0	96.0	Bacteria; Fusobacteria; Fusobacteriia; Fusobacteriales; Leptotrichiaceae; Sneathia; uncultured bacterium
a48b62f6867cadba3832a7f285025180	7.0	8.0	Bacteria; AncK6; uncultured bacterium; uncultured bacterium; uncultured bacterium; uncultured bacterium; uncultured bacterium
8ed6bda0d75e30bc17506e81e0300abf	0.0	5.0	Bacteria; Proteobacteria; Deltaproteobacteria; Bdellovibrionales; Bdellovibrionaceae; OM27 clade; uncultured bacterium
4583fd18d2f1cd6a78f626db363e5d24	266.0	171.0	Bacteria; Proteobacteria; Alphaproteobacteria; Rhodospirillales; AEGEAN-169 marine group; uncultured alpha proteobacterium; uncultured alpha proteobacterium
d6dac27cf052a463a630c43f8ffe5174	15.0	0.0	Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Kaistiaceae; Kaistia; uncultured bacterium
b7279007573da839dc7d022d326a795c	443.0	400.0	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Colwelliaceae; Colwellia; 
f7447c8e079023f4f2579d8580575dd3	52.0	0.0	Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus; Lactobacillus iners AB-1
31354c3c6b98c62f6b7b4efa5bac6dc8	16.0	29.0	Bacteria; Bacteroidetes; Bacteroidia; Flavobacteriales; ; ; 
63fad66953f8eb4deefe8b50f3a233e2	0.0	2.0	Bacteria; Planctomycetes; OM190; uncultured planctomycete; uncultured planctomycete; uncultured planctomycete; uncultured planctomycete
82f1c87171195a188ff40414b053e837	0.0	19.0	Bacteria; Proteobacteria; Alphaproteobacteria; Rhodospirillales; AEGEAN-169 marine group; uncultured alpha proteobacterium; uncultured alpha proteobacterium
bddd9071ddb26eb16c0e4f9966614caf	16.0	0.0	Bacteria; Actinobacteria; Actinobacteria; Kineosporiales; Kineosporiaceae; Kineosporia; 
7a71b81ed0c9b6940572c0a64aba1b29	0.0	7.0	Bacteria; Bacteroidetes; Bacteroidia; Bacteroidetes VC2.1 Bac22; uncultured bacterium; uncultured bacterium; uncultured bacterium
f4eff3df0748df0bd9c641c08cb64adc	0.0	15.0	Bacteria; Actinobacteria; Thermoleophilia; Solirubrobacterales; Solirubrobacteraceae; JCM 18997; metagenome
f7579eb4d7e31225af1f7d48a7d05599	3.0	0.0	Bacteria; Proteobacteria; Deltaproteobacteria; PB19; uncultured delta proteobacterium; uncultured delta proteobacterium; uncultured delta proteobacterium
039a4b4107746014499da0e40301e960	10.0	0.0	Bacteria; Proteobacteria; Deltaproteobacteria; Myxococcales; Haliangiaceae; Haliangium; uncultured bacterium
6ec4639c0972739ba0e02306d1eb9273	24.0	38.0	Bacteria; Proteobacteria; Gammaproteobacteria; Tenderiales; Tenderiaceae; Candidatus Tenderia; uncultured gamma proteobacterium
afa2c317c14cb68c7fb89ab577140169	154.0	211.0	Bacteria; Bacteroidetes; Bacteroidia; Flavobacteriales; Cryomorphaceae; uncultured; 
c781a585778160c5707cf7529dc20e9b	50.0	56.0	Bacteria; Bacteroidetes; Bacteroidia; Flavobacteriales; NS9 marine group; uncultured marine bacterium; uncultured marine bacterium
a4744f8a0c78f987f2e86299ed25ac87	103.0	1047.0	Bacteria; Proteobacteria; Gammaproteobacteria; Thiomicrospirales; Thioglobaceae; SUP05 cluster; uncultured bacterium
3a71b16155fdad56882f5e0c73b56ff9	9.0	16.0	Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Marinifilaceae; uncultured; uncultured marine bacterium
1a67cc29ddc60022d6a215e0f5066194	9.0	0.0	Archaea; Thaumarchaeota; Nitrososphaeria; Nitrosopumilales; Nitrosopumilaceae; Candidatus Nitrosopelagicus; uncultured marine archaeon
045c34af23838b3b427b54185d2dd18b	0.0	3.0	Bacteria; Proteobacteria; Alphaproteobacteria; Rhodospirillales; ; ; 
23b654cbbea7606890cffdf88b65101f	89.0	75.0	Bacteria; Proteobacteria; Alphaproteobacteria; SAR11 clade; Clade I; Clade Ia; 
1ae61612934ca8385faf93a9775bfef0	15.0	36.0	Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Prolixibacteraceae; Roseimarinus; 
577ab2fd63927a467fc472aa93939c74	30.0	30.0	Bacteria; Proteobacteria; Alphaproteobacteria; Caulobacterales; Hyphomonadaceae; Hellea; uncultured marine bacterium
95b466fa80e0bd503d20b61493d1ec48	4.0	14.0	Archaea; Euryarchaeota; Thermoplasmata; Marine Group II; marine metagenome; marine metagenome; marine metagenome
437b23e68b8928651854a4174a223cd0	6.0	0.0	Bacteria; Proteobacteria; Deltaproteobacteria; Bdellovibrionales; Bdellovibrionaceae; OM27 clade; uncultured delta proteobacterium
f05e692f64bb65d7a4b976dc01748d64	20.0	27.0	Bacteria; Proteobacteria; Gammaproteobacteria; Cellvibrionales; Halieaceae; OM60(NOR5) clade; 
17f04900bc23e4d8bc28bb77659cd448	2169.0	2233.0	Archaea; Thaumarchaeota; Nitrososphaeria; Nitrosopumilales; Nitrosopumilaceae; Candidatus Nitrosopelagicus; uncultured marine archaeon
eadcde9d203357f3d2c417e8a1276369	57.0	51.0	Bacteria; Proteobacteria; Gammaproteobacteria; SAR86 clade; uncultured Oceanospirillales bacterium; uncultured Oceanospirillales bacterium; uncultured Oceanospirillales bacterium
892bada2dca1eb05af3497b221241174	0.0	47.0	Bacteria; Bacteroidetes; Bacteroidia; Flavobacteriales; Crocinitomicaceae; Crocinitomix; uncultured Crocinitomix sp.
c831f791969b864cfb57308ae7357f3d	15.0	22.0	Bacteria; Proteobacteria; Alphaproteobacteria; Rhodospirillales; Magnetospiraceae; uncultured; hydrothermal vent metagenome
5c5e562a80a99f69066954262cb6ab12	0.0	5.0	Bacteria; Verrucomicrobia; Verrucomicrobiae; Opitutales; Puniceicoccaceae; A714019; uncultured Verrucomicrobia bacterium
5e5e5dc5760b14168fbddc0113a314e4	0.0	3.0	Bacteria; ; ; ; ; ; 
8e22ba1c20e8aef2d81a1d6b45e10de8	0.0	19.0	Bacteria; Firmicutes; Clostridia; Clostridiales; Ruminococcaceae; Fastidiosipila; unidentified
4acad82001e29100ff77bb6a31ad5d85	0.0	5.0	Bacteria; Bacteroidetes; Bacteroidia; Chitinophagales; Chitinophagaceae; uncultured; Chitinophagaceae bacterium BLB-2F4-1
23da176deb33932f43515cc238d926b5	74.0	237.0	Bacteria; Bacteroidetes; Bacteroidia; Sphingobacteriales; NS11-12 marine group; ; 
4a1e5e44473fcf41f308288148927289	0.0	2.0	Bacteria; Proteobacteria; Gammaproteobacteria; Betaproteobacteriales; Neisseriaceae; uncultured; uncultured bacterium
8188598a9b197d172cfc57da67efb2ab	107.0	199.0	Bacteria; Proteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; ; 
e710ba8eeb660e6dff2f183bb30d5c0b	33.0	20.0	Bacteria; Planctomycetes; OM190; uncultured Planctomycetaceae bacterium; uncultured Planctomycetaceae bacterium; uncultured Planctomycetaceae bacterium; uncultured Planctomycetaceae bacterium
78fd66d99d6b013e4426236a89124d6a	10.0	19.0	Bacteria; Bacteroidetes; Bacteroidia; Sphingobacteriales; Sphingobacteriaceae; Mucilaginibacter; 
a0966d0fa3605aab65945dc7050531ad	9.0	21.0	Bacteria; Bacteroidetes; Bacteroidia; Flavobacteriales; Crocinitomicaceae; Fluviicola; 
3faf267184168f31c8421ae67223a7fe	0.0	2.0	Archaea; Nanoarchaeaeota; Woesearchaeia; marine metagenome; marine metagenome; marine metagenome; marine metagenome
892a0fc53b26d6a2c193d145b2464da7	48.0	57.0	Bacteria; Bacteroidetes; Bacteroidia; Flavobacteriales; Weeksellaceae; Chryseobacterium; 
7f5b76912af8cb3a82bc97a54a25313e	87.0	63.0	Bacteria; Actinobacteria; Acidimicrobiia; Microtrichales; Microtrichaceae; Sva0996 marine group; uncultured marine bacterium
62eeaee79f9426612f447abb6473190b	19.0	4.0	Bacteria; Planctomycetes; Phycisphaerae; Phycisphaerales; Phycisphaeraceae; JL-ETNP-F27; uncultured planctomycete
1b21d2b71f96b4a59b392aee9aa1d655	86.0	178.0	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Pseudoalteromonadaceae; Pseudoalteromonas; 
c59d58783e03253d86940ad37bf3d2aa	0.0	13.0	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacteriales; Enterobacteriaceae; Serratia; 
6fbfd7a942ccf4066297155037dc0bf1	31.0	45.0	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Alteromonadaceae; Catenovulum; Catenovulum maritimum
760791b9c80721e93c5b88925df8c1f4	20.0	12.0	Bacteria; Proteobacteria; Deltaproteobacteria; Bdellovibrionales; Bacteriovoracaceae; ; 
52fa0be0fa1e0a1c4a8497ecef766542	0.0	10.0	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Psychromonadaceae; Psychromonas; 
8759500b7ef6449d34e8e39642e202fb	5.0	0.0	Bacteria; Proteobacteria; Deltaproteobacteria; Myxococcales; Blfdi19; uncultured bacterium; uncultured bacterium
65eebc0b6bf0d8e23852d1f4d2ed6e93	25.0	28.0	Bacteria; Bacteroidetes; Bacteroidia; Flavobacteriales; NS9 marine group; uncultured marine bacterium; uncultured marine bacterium
bcd599d42ecce5fff9170bbdca8cc097	0.0	41.0	Bacteria; Actinobacteria; Actinobacteria; Propionibacteriales; Nocardioidaceae; Aeromicrobium; uncultured bacterium
56109ff3cf47780b534b7251761dc46e	8.0	10.0	Bacteria; Actinobacteria; Acidimicrobiia; Actinomarinales; Actinomarinaceae; Candidatus Actinomarina; uncultured marine bacterium
8bd43ab8fc17bc0f4ecc8d4ea412fa10	19.0	0.0	Bacteria; Proteobacteria; Gammaproteobacteria; Nitrosococcales; Methylophagaceae; Methylophaga; 
fea5183f090a4a0fe3a5f0d2c9839653	78.0	91.0	Bacteria; Proteobacteria; Gammaproteobacteria; Betaproteobacteriales; Methylophilaceae; OM43 clade; 
594061ed4e2ea378773c474cd4803c29	16.0	0.0	Bacteria; Actinobacteria; Actinobacteria; Micrococcales; Promicromonosporaceae; Promicromonospora; 
1784af3ab9c4648a7072d6feeb47f6da	0.0	6.0	Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Marinifilaceae; uncultured; uncultured bacterium
acdc4f302ddfcdb282f60e732b1e2737	610.0	718.0	Bacteria; Verrucomicrobia; Verrucomicrobiae; Verrucomicrobiales; Rubritaleaceae; Rubritalea; 
ed2705c46014388e410c33059f14abbf	0.0	64.0	Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; 
b94cee67c25539a4525662c240ae093d	0.0	18.0	Bacteria; Proteobacteria; Gammaproteobacteria; Ectothiorhodospirales; Ectothiorhodospiraceae; uncultured; uncultured marine bacterium
26f173c04574871aba8876838e2d9e61	0.0	17.0	Bacteria; Proteobacteria; Alphaproteobacteria; Sphingomonadales; Sphingomonadaceae; Novosphingobium; 
01b921fe01acc5d005f66a1c9b3110df	990.0	1467.0	Archaea; Euryarchaeota; Thermoplasmata; Marine Group II; uncultured marine archaeon; uncultured marine archaeon; uncultured marine archaeon
96df01b333627ad0818f8a5c39a9c536	23.0	0.0	Archaea; Thaumarchaeota; Nitrososphaeria; Nitrosopumilales; Nitrosopumilaceae; Candidatus Nitrosopumilus; 
452ffc04ae15275b0dc9d7f10cb9b41e	15.0	6.0	Bacteria; Proteobacteria; Alphaproteobacteria; uncultured; uncultured bacterium KM3-47-A6; uncultured bacterium KM3-47-A6; uncultured bacterium KM3-47-A6
9fc59a188dd4b0b5e2ce1ecc541631bc	0.0	10.0	Bacteria; Proteobacteria; Gammaproteobacteria; Coxiellales; Coxiellaceae; Coxiella; 
3a258232ff0afe973a1687226860c4c9	0.0	18.0	Bacteria; Proteobacteria; Gammaproteobacteria; Beggiatoales; Beggiatoaceae; ; 
b4b491e957ab54c16224f12115820d88	77.0	155.0	Bacteria; Bacteroidetes; Bacteroidia; Flavobacteriales; NS9 marine group; hydrothermal vent metagenome; hydrothermal vent metagenome
183b1085ec7d9b20001265937f063710	0.0	13.0	Bacteria; Bacteroidetes; Bacteroidia; Flavobacteriales; Flavobacteriaceae; Pseudofulvibacter; uncultured Flavobacteriaceae bacterium
6829e39b08add1564fc5f1e6ab05c8a9	15.0	0.0	Bacteria; Proteobacteria; Gammaproteobacteria; Betaproteobacteriales; Burkholderiaceae; Verticia; metagenome
e3f55fdd0aaf3c8f5eead13b49547f66	10.0	0.0	Bacteria; Proteobacteria; Gammaproteobacteria; Oceanospirillales; Halomonadaceae; Halomonas; Halomonas zincidurans B6
2ab1db932f63447b1e5381a006e395fa	30.0	19.0	Bacteria; Verrucomicrobia; Verrucomicrobiae; Opitutales; Puniceicoccaceae; MB11C04 marine group; 
495c1bd1608a1dad54d3e2824ce899ef	4266.0	5513.0	Archaea; Thaumarchaeota; Nitrososphaeria; Nitrosopumilales; Nitrosopumilaceae; Candidatus Nitrosopumilus; 
6ef30ad70950c7994898405da4aa1f2a	30.0	0.0	Bacteria; Actinobacteria; Actinobacteria; Propionibacteriales; Nocardioidaceae; Aeromicrobium; 
803e9dc8e8c4c4fd8c7e399c8eb89a5c	21.0	15.0	Bacteria; Bacteroidetes; Bacteroidia; Flavobacteriales; NS7 marine group; uncultured bacterium; uncultured bacterium
e15e1ea2ea1f7a406d289b90304a21a0	7.0	0.0	Bacteria; Proteobacteria; Alphaproteobacteria; Micropepsales; Micropepsaceae; uncultured; metagenome
ab1520df28207766f8f8bc10b2f35f74	56.0	52.0	Bacteria; Proteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; uncultured; 
77bab75a5c0e3c10fec1f8f52aceb37f	149.0	745.0	Bacteria; Bacteroidetes; Bacteroidia; Flavobacteriales; Flavobacteriaceae; Flavicella; uncultured bacterium
45f68b5e02f96346dd3821c205e0ef56	15.0	0.0	Bacteria; Proteobacteria; Alphaproteobacteria; Sphingomonadales; Sphingomonadaceae; Sphingobium; metagenome
